encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,1280,5.333333333,512,3,2389.333333,6.666666667,6,2.666666667,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->,5.198058039,114.6051698,0.006448347,4.761427119
640,6,1962.666667,6,640,5,2867.2,6,4.4,2,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,self_attention-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->,5.780000031,152.4661751,0.019401502,5.015884669
640,6,2048,3.666666667,512,4,1280,7,3,2.25,lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->,4.524383992,134.7627974,0.004627199,4.885371369
640,6,1365.333333,4.333333333,640,1,3072,4,2,1,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->self_attention-->self_attention-->,self_attention+lightweight_conv-->,5.092507988,46.35309815,0.015235766,0.072468393
640,6,938.6666667,5.333333333,512,5,1331.2,5.2,5.2,2.6,lightweight_conv-->self_attention-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention-->,4.507209986,179.4958992,0.00714709,7.38004409
640,6,2048,5.666666667,512,1,1024,2,2,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,self_attention-->,5.267462015,35.6322701,0.023676178,0.099930466
512,6,2133.333333,4.666666667,640,5,2457.6,4,7.2,1.4,self_attention-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->,5.297598034,161.3473616,0.014215389,4.570021188
512,6,2048,4.666666667,512,2,768,2,2,1.5,lightweight_conv-->self_attention+lightweight_conv-->self_attention-->lightweight_conv-->lightweight_conv-->self_attention-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,4.167497963,94.34126377,0.010892604,3.41055888
512,6,2304,4.666666667,640,6,1877.333333,5,4.666666667,1.333333333,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->,5.736109912,195.5948601,0.011538918,5.287199578
640,6,1706.666667,3.666666667,640,1,512,8,8,1,self_attention-->self_attention-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->lightweight_conv-->,self_attention+lightweight_shiftadd-->,4.174747974,52.23080754,0.010934276,0.132479015
512,6,2304,3.666666667,640,1,1024,4,2,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->self_attention-->,lightweight_conv-->,5.381983936,31.23205006,0.030578308,0.06000886
640,6,1536,3,640,5,1740.8,7.2,5.6,2.2,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->,5.588286012,203.4621296,0.01111237,3.558431718
640,6,1365.333333,4.666666667,640,2,2048,8,3,1,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->lightweight_add-->self_attention-->,self_attention-->self_attention+lightweight_conv-->,4.408910066,76.62841797,0.019821936,3.619902243
640,6,1194.666667,4.666666667,512,6,1280,4.333333333,5,2,lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,self_attention-->lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->,4.938547939,186.8313065,0.006420669,3.824216809
512,6,1706.666667,3.333333333,512,2,512,3,6,2.5,lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->,lightweight_add-->self_attention+lightweight_add-->,5.507730097,70.27486849,0.012580028,0.388724174
640,6,1280,5.333333333,512,3,1365.333333,4,6,1.666666667,self_attention-->self_attention+lightweight_conv-->lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->,6.154712021,100.3860078,0.043848071,3.943902119
512,6,1536,4.666666667,512,4,2304,5,5,1.75,lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention-->self_attention-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,4.869895995,163.497757,0.004615942,4.67723274
512,6,1706.666667,4,640,2,768,2,6,1,self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->lightweight_shiftadd-->,5.196116,76.61004639,0.007017623,4.313172886
640,6,1962.666667,4.333333333,512,3,2389.333333,4,4.666666667,2,self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,self_attention+lightweight_shiftadd-->lightweight_add-->self_attention-->,6.013462007,105.1398096,0.557980856,1.264001817
640,6,1621.333333,3.333333333,640,2,2048,5,3,2.5,self_attention+lightweight_add-->lightweight_shiftadd-->self_attention-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->,6.027443975,87.06501055,0.029312619,2.045348855
640,6,1962.666667,3.333333333,640,3,1365.333333,6.666666667,4.666666667,1.666666667,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->lightweight_conv-->lightweight_add-->,6.020458013,94.38891983,0.016960188,5.081311332
512,6,2133.333333,4.666666667,512,1,512,4,4,1,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->self_attention-->,self_attention+lightweight_add-->,5.334271997,45.87017012,0.014814018,0.039383683
640,6,1621.333333,4,512,5,2662.4,4.8,5.6,2.2,self_attention-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_add-->,lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention-->,5.348174006,171.4900408,0.041576986,6.747899394
640,6,1792,6.666666667,640,6,1792,5.666666667,4,2,lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention-->lightweight_conv-->,5.683602005,192.3463087,0.433645662,5.157147811
640,6,2389.333333,3.333333333,512,4,2048,5,2.5,1.75,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->lightweight_add-->lightweight_conv-->self_attention-->,lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->,4.262799978,121.8437142,0.006860992,1.266157534
640,6,1365.333333,4,640,2,768,3,3,2,self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention-->,lightweight_shiftadd-->self_attention-->,5.489429921,64.48254538,0.009527927,0.142188943
640,6,1194.666667,4.666666667,640,2,2560,4,6,3,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->lightweight_conv-->,lightweight_conv-->lightweight_add-->,5.943476021,56.39542818,0.008585584,1.963341805
640,6,1365.333333,4.666666667,512,5,1638.4,4,3.2,2.4,self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,6.403149962,172.3142672,0.038722417,1.060567753
512,6,1365.333333,2.333333333,512,2,1280,2,3,3,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->,lightweight_add-->self_attention+lightweight_shiftadd-->,5.978055984,82.33314276,0.018144599,4.917041106
640,6,1109.333333,6,640,5,2150.4,5.6,3.6,1.6,lightweight_add-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->,5.032491982,181.6236439,0.0059651,4.78072986
512,6,1792,3.666666667,640,6,1962.666667,3.666666667,4,1.833333333,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->,lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->lightweight_shiftadd-->,5.167186111,188.0514021,0.006728613,4.39365775
512,6,2304,4.666666667,512,4,1408,3.5,6.5,1.5,lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->,4.778638065,153.8550615,0.00584788,4.629999781
512,6,1792,3.333333333,640,1,512,2,8,2,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->,self_attention-->,6.066413999,36.18568659,0.005743926,0.088531531
512,6,1450.666667,5,640,3,2048,6.666666667,6.666666667,2.333333333,lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->,4.87064001,113.4432135,0.270159777,3.916614591
512,6,2133.333333,4.666666667,640,2,3072,5,3,2,self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->self_attention-->lightweight_add-->,lightweight_shiftadd-->self_attention-->,4.57102403,66.51497793,0.006468554,0.791094709
512,6,1962.666667,3.666666667,640,5,1638.4,4,3.6,1.4,lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention-->lightweight_shiftadd-->self_attention-->,lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention-->lightweight_shiftadd-->,5.135798037,165.124691,0.012344625,6.32651167
512,6,2389.333333,4.666666667,640,4,1536,4,5.5,1.75,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->,lightweight_add-->lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->,5.595110029,118.0087953,0.012868589,3.644744151
512,6,2304,3.666666667,640,4,1024,4.5,4,1.75,self_attention+lightweight_shiftadd-->self_attention-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->,5.368265986,120.1265855,0.017299989,0.384000202
640,6,2133.333333,4,512,5,1331.2,5.6,3.2,1.8,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention-->lightweight_add-->lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->self_attention-->lightweight_conv-->,4.816827983,165.0709934,0.009470422,5.48877111
512,6,2048,5.333333333,640,2,3072,4,8,2.5,lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->lightweight_shiftadd-->,lightweight_add-->lightweight_add-->,6.211406022,55.91579795,0.03451739,1.538410709
640,6,1706.666667,5.666666667,512,4,1664,6.5,5.5,1.25,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,5.141282022,187.1317968,0.010263658,4.659272223
512,6,1365.333333,6,512,4,1920,4,4.5,2,self_attention+lightweight_shiftadd-->lightweight_add-->self_attention-->lightweight_shiftadd-->lightweight_add-->self_attention-->,self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->,4.733222038,142.1612473,0.025379748,1.076953608
640,6,1365.333333,3,512,3,512,4.666666667,4,1.666666667,self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->,lightweight_add-->self_attention+lightweight_add-->self_attention-->,7.228601933,97.57734394,0.027263545,2.316046126
512,6,1792,5.333333333,640,3,1877.333333,4.666666667,4,1.333333333,lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->lightweight_add-->self_attention-->,5.409796,100.1973338,0.013662371,4.900501682
512,6,2304,5,512,1,2048,4,8,1,self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->self_attention-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->,5.068253994,53.62305975,0.010369801,0.077266341
640,6,1877.333333,3.333333333,640,4,1792,4,6,1.75,self_attention+lightweight_add-->lightweight_add-->self_attention-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,5.147594005,162.8398466,0.014102033,4.595543294
640,6,1792,4,640,1,1024,4,4,2,self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->lightweight_add-->lightweight_add-->lightweight_conv-->,lightweight_shiftadd-->,3.960658014,40.42957401,0.00398759,2.719809702
512,6,1877.333333,5,640,4,1536,4,3,2.25,lightweight_shiftadd-->self_attention-->lightweight_conv-->lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->,lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,5.17751199,155.1705246,0.035084171,4.83617267
